"content","username","tweet_published_at","type"
"INI DEKET ULTAH GW BERARTI PLOT TWIST GW BAKAL DAPET TIKETNYA,
YAALLAH MAU NONTON COLDPLAY😭😭😭😭 https://t.co/0E6OukXSIA","_actofservice","2023-05-03 22:30:20+07","tweet"
"Coldplay
Bisa klik link di bawah
https://t.co/GPbDFIo4as https://t.co/uXYyJMwMWQ","apaapanyadong23","2023-05-03 22:30:19+07","tweet"
"@amiravoir caperrr mirr. blm confirm dari Coldplay nya juga udah pada sasah
eh mau nntn mir?","heynuna11","2023-05-03 22:30:03+07","replied_to"
"wst. siapa yg masih nabung buat konser coldplay jakarta tp degdegan kalo MISAL tgl 9 bener official announcement?? alias takuttt blom siappp😭😭😭","westenthu","2023-05-03 22:30:00+07","tweet"
"@dwiayu11_ @MSyunkimin kirain udh official, cek ombak dlu apa mereka, coldplay mah jangan ditanya ya ngk sih pasti ludes tiketnya?","cantchosemytop5","2023-05-03 22:00:12+07","replied_to"
"Babymetal, BMTH, Coldplay

                              🤝

Ginjal kanan, usus 11 jari, kornea kiri","kumaruku1","2023-05-03 22:29:37+07","tweet"
"Inpo ticket coldplay dong nov 2023 di gbk","Dimas_AndreanR","2023-05-03 22:28:28+07","tweet"
"mau bgt ulang tahun nonton coldplay plsss😭😭😭🪄🪄🪄 mau bgt diucapin ultah sm bang chris😭🪄🪄🐖💨","melloncolliesu","2023-05-03 22:28:26+07","tweet"
"Ya Allah coldplay jadi ke Indonesia :"")
.
.
.
Kira² ngirit makan indomie sampe Nov, bisa kebeli tiket apa tipes yaa gaesss 🥲","icha_queenz","2023-05-03 22:28:03+07","tweet"
"hai sobat IndiHome #BerkontenRiaBersamaIndiHome seru banget sih ini. Ada yang belum ikutan guys? Aku saranin cepet deh ikutan jangan sampai ketinggalan #AktivitasTanpaBatas

daftar di https://t.co/mptC8EBIQf

madrid lampard pagi sore coldplay https://t.co/5WNNnpLscM","fauzifirdaus_id","2023-05-03 22:26:48+07","tweet"
"Suka @coldplay semenjak denger lagu clocks diputer di film ini. Habis itu mulai ngulik dan beberapa kali suka jadi backsound juga di one stop football trans 7. https://t.co/fsWROQiPIA","GunturH","2023-05-03 22:26:00+07","tweet"
"War tiket Coldplay buat konser 1 hari ialah kekalahan telak yang dapat diprediksi jauh-jauh hari","sj_besar","2023-05-03 22:25:54+07","tweet"
"Hidup itu ada 2 pilihan

1. Konser the boyz
2. Konser Coldplay","Jichangminlucu","2023-05-03 22:25:49+07","tweet"
"@westenthu Bingung bgt mau nunggu Taylor aja apa nonton Coldplay dulu😭","abcdmiiiii","2023-05-03 22:25:25+07","replied_to"
"Bisa nonton konser Coldplay taun ini wishnya terlalu muluk gak sih? Bucket list banget weehh","elyanadwii","2023-05-03 22:24:36+07","tweet"
"somehow pengen nonton coldplay banget nanti kalo ke indo.

tapi gue ga punya uang
and am i deserve that?","socalledsaram","2023-05-03 22:24:26+07","tweet"
"wishlist konser tahun ini yaitu yura sm coldplay,bismillah duit lancar jaya🙏🏻","oswseobinna","2023-05-03 22:23:28+07","tweet"
"DEMI APAAAAAA??? COLDPLAY NJIR","daisixseu","2023-05-03 22:23:17+07","retweet"
"@IDWantsColdplay @coldplay bismillahh dapet tiket yaAllah..","heeshoul","2023-05-08 21:16:12+07","replied_to"
"BTWWWWW rumor coldplay ini bs dipercaya gk apa cm cari engagement😔🤌🏻","yoonjaeok","2023-05-03 22:22:39+07","tweet"
"Bingung mending bmth,coldplay atau kamu🙌🏻","41flowers_","2023-05-03 22:22:36+07","tweet"
"anjissss beneran ke indo coldplay????","svvtarlight","2023-05-03 22:20:38+07","tweet"
"WTS TICKETS COLDPLAY, JAKARTA.
NOV 15

- 2 VIP DEPAN PANGGUNG BANGET (bisa liat pentil Chris Martin!)
- E-ticket (plus xylobands!!)
- Rp 20 juta per tiket 
❌no nego","aMrazing","2023-05-03 22:20:11+07","tweet"
"Coldplay banyak juga peminatnya, kalo oasis ke indonesia bakal makin seru haha","SHAD0WY0U","2023-05-03 22:19:57+07","tweet"
"manifesting punya pacar sebelum 15 november biar bisa nonton coldplay bareng😭","gudbaybambina","2023-05-03 22:19:54+07","retweet"
"Pak menteri dimarahin adminnya nih pasti, belum boleh posting tentang konser Coldplay di Indonesia.
(Tapi sambil muter lagu Coldplay &amp; BTS tuh) https://t.co/5JyPyWgt4b","constantane","2023-05-03 22:19:42+07","tweet"
"bjir tapi takut ntar promotornya aespa duluan confirm mereka mau kesini, terus tau tau coldplay kaga jadi kesini. rariweuh keneh punya budget buat satu konser doang :D","edxamame","2023-05-03 22:19:15+07","tweet"
"@Box2boxID @coldplay bisa","tabroni177","2023-05-03 22:19:14+07","replied_to"
"Bismillah yaa noniikk... Smoga ga ada halangan rintangan kita bisa nonton konser, ke Jakarta naek kreta ekonomi gapapa yaa nik, wes demi Coldplay... 
Bismillah niik, juni juli agustus september oktober november bisa lah sejuta sebulan nik nabung kita...","shezsya","2023-05-03 22:18:55+07","tweet"
"tp udh dibilang respect ke promotor yg udh datengin coldplay... BERARTI BENERAN? YA ALLAH DUIT MANA DUIT😭","hazemeleh_","2023-05-03 22:18:42+07","retweet"
"LOLLL 🤣🤣🤣🤣🤣🤣 https://t.co/13fcg0NnpF","celixalexandra","2023-05-03 15:39:03+07","replied_to"
"Udah kayak anak gigs aja anda tergoda liat coldplay","novaekananda","2023-05-03 22:18:04+07","tweet"
"omg coldplay jd ke indo, pgn tp ak mskin","br0wniscoqlatt","2023-05-03 22:12:43+07","retweet"
"Peralatan makan lucu ala youtuber korea✨

Tags hujan milk mino nangis going seventeen gose nini taeyong jeruk chelsea jongin malam cantik banget coldplay jepang 20 m kim kai jungwoo sehun mamat hybe taeil dollar kim minah wooyoung sukoharjo bali indonesia","yukhematbareng","2023-05-03 22:18:01+07","retweet"
"Rekomendasi peralatan makan karakter lucu bahan keramik

--a thread https://t.co/uqSYZtGr6D","yukhematbareng","2023-03-27 12:35:07+07","tweet"
"woyy pen banget nonton konser coldplay di jkt plis😭😭","salsairlian__","2023-05-03 22:17:50+07","tweet"
"Demi apa coldplay jd konser di indo? Bener2 harus nabung banget 🥹 GAUSAH CHECKOUT2 LAGI YAAA INGET WKWK","astrinnnnn","2023-05-03 22:17:40+07","tweet"
"@westenthu @rebusanberas lu pernah mimpi, nah coldplay beneran dtg","avcadosky","2023-05-03 22:17:30+07","replied_to"
"Ya Allah ga kebayang ganasnya war tiket coldplay bakalan kek gimana 🧎‍♀️","ranydavia","2023-05-03 22:17:20+07","tweet"
"Self reward ideas: aesthetic drinking cup✨

Tags hujan milk mino nangis going seventeen gose nini taeyong jeruk chelsea jongin malam cantik banget coldplay jepang 20 m kim kai jungwoo sehun mamat hybe taeil dollar kim minah wooyoung sukoharjo bali indonesia","yukhematbareng","2023-05-03 22:17:14+07","retweet"
"Rekomendasi drinking cup aesthetic

--a thread https://t.co/aRAGaTlOwS","yukhematbareng","2023-04-09 20:10:36+07","tweet"
"Bismillah november ada yang ngado tiket coldplay 🙏🏼","____awanmendung","2023-05-03 22:17:05+07","tweet"
"@alpacalicocat Makanya itu coldplay kapan lagi coba ke indo ini pertama kalinya tapi gue butuh uang bgt 😭😭😭","b3omyzn","2023-05-03 21:54:02+07","replied_to"
"ya allah semoga tahun ini menjadi tahun keberuntunganku ya allah bisa keterima ptn bisa kuliah di ptn dengan prodi yang sesuai abistu bonusnya bisa nonton konser coldplay 
ya allah kabulkaaaaannn aaaskksks","crlthps","2023-05-03 22:16:59+07","tweet"
"WTS / WANT TO SELL TIKET KONSER PESTAPORA ❗️

2 TIX

650 K / tix
1.200 / 2 tix

udah termasuk pajak, jual buat nabung tiket coldplay🙏🏻

DM NOW

WTB WTS Jastip Jasa Titip War Tiket Joki","janeetadalgisa","2023-05-03 22:16:44+07","tweet"
"Beanbag squishy gemoy ✨✅

➡️ https://t.co/UQVQFBbVjM

Pakuwon Sukoharjo Coldplay Gus baha Aldy istana unhappy jake Exo l dollar pagi sore Rabu Jepang hujan

https://t.co/HZVjZqZG7m","kunaiina1","2023-05-03 22:16:34+07","tweet"
"ubah prinsip dulu ""uang bisa dicari, tapi nonton coldplay di usia muda tidak bisa diulang kembali"" 🔥","utusankonohaa","2023-05-03 22:16:32+07","replied_to"
"Doanya nonik terkabul, tiap abis solat doanya uangnya cukup buat nonton Coldplay.. Duit angpo jg masuk ke celengan katanya buat nanti nonton Coldplay. Wes bener opsimu nik drpd masuk investasi bodong yaa.. Wkwkw","shezsya","2023-05-03 22:16:28+07","retweet"
"gw nangis bgt kl eng bnr2 gabisa nntn coldpaly gw gmg ga pgn buat punya ekspetasi tinggi biar bs nonton,kl bs nnti pas mrk pd nntn konser coldplay gw bakalan ga aktif sosmed sm sekali wkwkkwkwwwk sedih banget gua anjing","_hanhyeaa_","2023-05-03 22:15:23+07","tweet"
"Tabungan buat calo tiket Coldplay sudah siap","Maxieeww","2023-05-03 22:15:18+07","tweet"
"Nanti neme buka jastip Coldplay tp limited slot ygy ak mau nonton jg soalnya🙏🏻🙏🏻","luvbananapie","2023-05-03 22:15:07+07","tweet"
"Kalo date Asia Coldplay keluar terus gak ada Indonesia sumpah ke Singapore/Malaysia ada bakalan gue kejer, soalnya Coldplay masuk dlm 10 besar konser yang harus harus gue nonton sebelum umur 30th, sekarang gue udah 29thn, takut banget😭😭😭😭","meyssinaga","2023-05-03 22:10:03+07","tweet"
"@debitaism Wih pas kelar isip dirayakan oleh coldplay","nabilahaulia_","2023-05-03 22:13:40+07","replied_to"
"@alpacalicocat Kenapa gak tahun depan aja gtu sih coldplay konsernya 😭","b3omyzn","2023-05-03 22:13:05+07","replied_to"
"Compact powder buat yg lagi on budget✨

Tags hujan milk mino nangis going seventeen gose nini taeyong jeruk chelsea jongin malam cantik banget coldplay jepang 20 m kim kai jungwoo sehun mamat hybe taeil dollar kim minah wooyoung sukoharjo bali indonesia","yukhematbareng","2023-05-03 22:12:49+07","retweet"
"Rekomendasi compact powder buat kamu yang lagi low budget

--a thread https://t.co/o0QPzZliTS","yukhematbareng","2023-04-18 13:34:20+07","tweet"
"Berita internasional menarik-menarik, ya. 

1. Ada BRICS yang kemungkinan akan mengeluarkan mata uang baru. AS mestinya was-was.
2. Pertemuan Presiden Iran dan PM Suriah untuk pertama kalinya setelah 13 tahun. 
3. Coldplay mau datang ke Indonesia tanggal 15 November 2023.","moddiealdieano","2023-05-03 22:10:26+07","tweet"
"boleh gak nih coldplay ke indonya weekend aja w bingung cutinya anjir kalau hari rabu😭😭😭","emdapadme","2023-05-03 22:12:36+07","tweet"
"Self reward ideas: skin barrier moisturizer✨

Tags hujan milk mino nangis going seventeen gose nini taeyong jeruk chelsea jongin malam cantik banget coldplay jepang 20 m kim kai jungwoo sehun mamat hybe taeil dollar kim minah wooyoung sukoharjo bali indonesia","yukhematbareng","2023-05-03 22:12:24+07","retweet"
"Rekomendasi moisturizer untuk hidrasi kulit dan memperbaiki skin barrier

--a thread https://t.co/lKj8AvS3A7","yukhematbareng","2023-04-23 19:36:38+07","tweet"
"Lptp baru sbelum tiket coldplay release","sapicapek","2023-05-03 22:12:23+07","retweet"
"November 2022 ketemu Keshi, November 2023 moga ketemu Coldplay.

Bismillah sehat panjang umur RICH RICH RICH !!!","intanpuspasarii","2023-05-03 22:10:11+07","tweet"
"kalo coldplay beneran jadi ke JKT november nanti, gua siap pinjol 😭","utusankonohaa","2023-05-03 22:12:16+07","tweet"
"@yoonginaa23 @sbyfess YUU NONTON COLDPLAY WKWK","Ailisya3","2023-05-03 22:12:12+07","tweet"
"Konser coldplay ajah aku mah plis atulah jadikeun 🥹","abc_efghai","2023-05-03 22:12:10+07","tweet"
"Baru repost postingan jakartakonser confrimed Konser COLDPLAY,eh ga lama di hapus.maunya apa coba?","amiravoir","2023-05-03 22:11:58+07","tweet"
"Pengen nonton coldplay tapi pengen nonton newjeans juga yaAllah🥹🙏🏻","stellarthalia","2023-05-03 22:11:56+07","tweet"
"Ditambah katanya coldplay ke indo juga november🤡","errorhuman_zzz","2023-05-03 22:11:55+07","retweet"
"mvs AAAAA BULAN NOVEMBER BANYAK KELUAR PELEM MBOK SOPIS 😭😭😭😭 https://t.co/bom1uYv3eZ","moviemenfes","2023-05-03 20:15:00+07","tweet"
"info tiket coldplay yg sekalian dibayari🙏🏻","svckslifeee","2023-05-03 22:11:49+07","tweet"
"Sebuah cerita tentang Konser Coldplay Jakarta https://t.co/BMhGLTq2VE","workingclassfc","2023-05-09 03:38:11+07","tweet"
"mikirin coldplay tiap hari bikin pala w pening astagfirullah😔😭","shxxmn14","2023-05-03 22:11:30+07","tweet"
"Ya tuhaaan gue mau nangis bgt coldplay jkt t__t","menjadidomba","2023-05-03 22:11:26+07","retweet"
"Mari menabung untuk bertemu ayang chris martin. Karna duid msh bisa dicari, tp coldplay blm tentu dtg lg💛","shfr_aprilia","2023-05-03 22:11:19+07","tweet"
"to my momz n dadz gpp reward atas lulus kuliah gweh nanti beliin tiket konser coldplay aja 🥲🫶🏻 hh tq","justdusty_","2023-05-03 22:11:08+07","tweet"
"kt gweh mah y, ini coldplay beneran konser. cuma nunggu announced resmi aja. jakarta konser kan si paling up to date. toh dari tahun kemaren pun udh ada rumor. so yeah. just wait the official","eurush_","2023-05-03 22:10:59+07","tweet"
"Semangat yah buat yg suka coldplay","ebiraaa","2023-05-03 22:10:53+07","tweet"
"istana hybe haram jepang sukoharjo pagi sore coldplay london is red gus baha hiyyi exo-l dollar sehun taeil jeong jaehyun perkjeongwoo junghwan halal bi halal kaget bgt jongin kai wamil jeruk 11 mei 20 m spoiler  gen 5 nini edward brics rabu mamat
https://t.co/WkHxdzWd5P","MemeHidup","2023-05-03 22:10:53+07","tweet"
"healing besar tahun ini apa ya? nonton agustd apa coldplay???","sherifwooody","2023-05-03 22:10:37+07","tweet"
"Kmrn grgr ngobrol ama mamet (temen ronggeng sma) bahas knp blackpink dibawa kesini. Dan rencana coldplay knp mau dibawa kesini.
Seruu. 
Ga ada negatifnya sih, cmn ada maksud lainnya aja seru buat gue tongkrongin kabarnya","persethun","2023-05-03 22:09:42+07","tweet"
"Rumor konser coldplay bakal digelar 15 Nov pas weekdays, gua curiga bakal ada hari cuti senasional sih ini perkara Coldplay konser Rabu WKWKWKWK","sadboy_ygy","2023-05-03 22:09:36+07","tweet"
"@rabdit1501 Aamiin. Tapi bayangin aja dulu misal sebong sama coldplay konsernya deketan, atau selang sehari dua hari. Asa kemungkinan gak sih kalo mereka ikutan nonton coldplay di indo?? 😭😭","jongseongssi","2023-05-03 22:09:29+07","replied_to"
"Ga kuat buka sosmed isi nya Coldplay semua, bye bye dulu, mending webtoonan dulu🙏","alisyaa_t","2023-05-03 22:09:11+07","tweet"
"aku siap, aku siap, aku siap untuk war tiket coldplay 🙌☺️","t4k0yakii","2023-05-03 22:09:07+07","tweet"
"kemaren itu kl gak salah sempet ada info tentang gbk, akhir thn gbk udh di booking buat konser internasional
apakah itu coldplay? gw kira svt huhu tp masih berharap svt di gbk lagii

duh kalo coldplay beneran gw juga pengen bangg hshsh nonton aja apa ya hehe","bluerainy__","2023-05-03 22:08:28+07","tweet"
"wkwkwk apaansii jakartakonser dah ngepost konser coldplay trus diapus lagii 😂","keziameidy","2023-05-03 22:08:03+07","tweet"
"@hdrxiao Stress mana coldplay katanya ticketing mei, duit darimana cobaaa","itsnokky_","2023-05-03 22:07:56+07","replied_to"
"tangan siapa yg wangi, tolong war in gw toket coldplay","aintnoeway","2023-05-03 22:06:47+07","tweet"
"Katanya bulan november coldplay mau konser tunggal di jakarta..kurleb masih ada 6bulan lagi buat nabung atau ngepet dimana ini yaa😮‍💨","erjecloud","2023-05-03 22:07:38+07","tweet"
"Berilah hamba rejeki bisa nonton coldplay tahun ini ya Tuhan🙏🏼🙏🏼","justch1llx","2023-05-03 22:07:36+07","tweet"
"Ketika semua orang membicarakan coldplay, sholawatin aja sapa tau ada yg ngajakin 🤭","evragistaldila","2023-05-03 22:07:29+07","tweet"
"ini coldplay rumornya weekday, masa iya weekday sih. ini temen w galau takut kaga bisa dateng 😭","onjaerwon","2023-05-03 22:07:04+07","tweet"
"Etapi coldplay tuh lagu2nya bagus pas album yg ada lagu shiver itu aja sih. Macam john mayer album bigger than my body. Selebihnya performanya declining curve atau cuma bs dinikmatin segelintir org aja. Maap opini awam saja 🙏🫶","chikencatsuu","2023-05-03 22:06:25+07","tweet"
"045
Rekomendasi Aplikasi Pemutar Video Terbaik Desktop

Lirik aplikasi pemutar video terbaik untuk laptopmu https://t.co/FAv590TdO7

Trend: Halal Bihalal, Pakuwon, Coldplay, Unhappy, Lampard. Nini","harsdiscus","2023-05-03 22:06:02+07","tweet"
"mau nonton coldplay tp yg tau cuma lagu kuning","shahnazaalf","2023-05-03 22:06:01+07","tweet"
"@txtdrjkt Ga sabar mau lihat titik2 kecil dipanggung sambil lihat coldplay tampil di big screen.","slideawayand","2023-05-03 22:05:53+07","replied_to"
"@sereneediblue w juga pengin nonton coldplay 😭","momogiluv","2023-05-03 22:05:15+07","replied_to"
"Ndang sat set pastine @coldplay 🙋‍♂️","Canoopi_","2023-05-03 22:05:51+07","tweet"
"HAYUU GASKEUN WAR TIKET COLDPLAY @yoppikgirindra 😭😭😭🤍🤍🤍","febbyaliana","2023-05-03 22:09:07+07","retweet"
"hujan milk mino nangis going seventeen nini taeyong chelsea jongin malam cantik banget coldplay jepang 20 m kim kai jungwoo sehun mamat hybe taeil dollar kim minah wooyoung unhappy sukoharjo bali indonesia huening south korea dino lee minho youngk battle of the travelling bts","MiaShouta","2023-05-03 22:05:29+07","retweet"
"🍫 Brown outfit 

  🔗 https://t.co/s1COKLsP5H https://t.co/Iuw1R83Kf1","NourineArlis","2023-04-26 14:16:05+07","tweet"
"WTB JASA WAR TIKET KONSER COLDPLAY BUAT 2 TIKET

aku mau yg udh berpengalaman dan sering dapet","Jihyosimpp","2023-05-03 22:05:24+07","tweet"
"p p info pinjol trusted untuk coldplay","b3rrybluush","2023-05-03 22:05:08+07","replied_to"
"@westenthu tuh akun gak jelas anjir, padahal dari pihak coldplay belum ngumumin mau konser di indo apa engga😒","yeuxdouxla","2023-05-03 22:05:04+07","replied_to"
"Coldplay, ginjal masih utuh sih","Faisalsirrhan","2023-05-03 22:04:36+07","tweet"
"coldplay beneran fix kesini?????","yecchiato","2023-05-03 22:04:18+07","tweet"
"Uang bisa ditagih, tapi coldplay kapan lagi.

Aya meuren 🤭","idlasupaldi","2023-05-03 22:03:59+07","retweet"
"#HappyBirthdayASkyFullOfStars
Keep believing that one day we could watch them LIVE playing this song in our beloved country, Indonesia 🇮🇩 ! 
Fingers crossed 🤞🏼

#IndonesiaWantsColdplay 🇮🇩

 https://t.co/ue8R4UD7vS","IDWantsColdplay","2023-05-03 19:25:39+07","tweet"
"kita tunggu si coldplay @zorapunkshit","rosaandinioct","2023-05-03 22:03:46+07","tweet"
"nangis bngt tiap ada vt konser coldplay di fyp 🥹😭😭😭","diannovr","2023-05-03 22:02:46+07","tweet"
"pls semoga ticketing coldplay nanti pas gw udh dpt kerja ya allah 😭😭😭","hoseough","2023-05-03 22:02:24+07","tweet"
"nabung nabung, coldplay mau kesini😌","boocinbang","2023-05-03 22:02:11+07","tweet"
"@celixalexandra jb bisa menang war, coldplay harus bisa dong","yskarr","2023-05-03 22:01:59+07","replied_to"
"saatnya tiket coldplay","evanboedii","2023-05-03 22:01:24+07","tweet"
"mnangis karna gw gbs nonton coldplay","yourbbibbi","2023-05-03 22:03:16+07","retweet"
"Pengen nonton coldplay sama ayang tapi belum ketemu ayangnya","vkflynn_","2023-05-03 22:01:03+07","tweet"
"@morenasirena12 @westenthu sepertinya begitu
sekalian ngecek ombak
mayan kan buat engagement akunnya juga
pokoknya kalo di website-nya coldplay udah ada info asia tour, nah baru deh fix","nolinguistik","2023-05-03 22:00:02+07","replied_to"
"@cwyeonjun ketemuan araing di coldplay how","DIORSBN","2023-05-03 21:59:54+07","replied_to"
"Mampus Luh Coldplay FIXXXX ke Jakarta. 🙌🙌🙌🙌🙌🙌🙌","pungeeeeee","2023-05-03 21:59:09+07","tweet"
"Ingin sih nonton Coldplay. Once in a lifetime experience, dah jadi wishlist sejak lama. Tapi kalo di indo malah skeptis euy","tri_teeri","2023-05-03 21:58:53+07","tweet"
